Week.Ending.Date,Area,Metric,age_0_17,age_18_19,age_18_49,age_20_29,age_30_39,age_40_49,age_50_59,age_50_64,age_60_69,age_65plus,age_70_79,age_80plus,age_unknown
2021-05-15,Region 1,Case Count,175,33,481,162,152,134,119,162,68,143,48,27,0
2021-05-15,Region 1,Deaths,0,0,<5,0,<5,<5,<5,<5,<5,9,<5,5,0
2021-05-15,Region 1,Hospitalization,<5,0,17,<5,<5,10,18,26,13,35,13,9,0
2021-05-15,Region 2N,Case Count,460,60,944,307,321,256,224,322,151,296,94,51,<5
2021-05-15,Region 2N,Deaths,0,0,<5,0,0,<5,<5,5,8,25,9,8,0
2021-05-15,Region 2N,Hospitalization,5,0,13,5,5,<5,8,15,13,28,7,8,0
2021-05-15,Region 2S,Case Count,436,62,1002,352,328,260,223,309,147,246,71,28,0
2021-05-15,Region 2S,Deaths,0,0,<5,<5,<5,0,6,9,8,20,7,5,0
2021-05-15,Region 2S,Hospitalization,5,<5,41,14,14,12,14,22,18,38,13,7,0
2021-05-15,Region 3,Case Count,227,52,613,221,190,150,127,182,99,189,53,37,<5
2021-05-15,Region 3,Deaths,0,0,<5,<5,0,0,6,10,<5,24,6,14,0
2021-05-15,Region 3,Hospitalization,<5,0,10,<5,<5,7,14,20,11,44,16,17,0
2021-05-15,Region 5,Case Count,240,35,524,178,156,155,127,182,97,178,59,22,0
2021-05-15,Region 5,Deaths,0,0,0,0,0,0,<5,<5,<5,11,5,5,0
2021-05-15,Region 5,Hospitalization,<5,0,11,<5,<5,7,6,11,9,28,14,5,0
2021-05-15,Region 6,Case Count,555,82,1162,428,344,308,226,329,159,293,79,55,0
2021-05-15,Region 6,Deaths,0,0,<5,0,<5,0,<5,<5,9,18,5,<5,0
2021-05-15,Region 6,Hospitalization,<5,<5,15,6,<5,5,8,15,16,40,18,6,0
2021-05-15,Region 7,Case Count,61,11,163,59,46,47,42,60,34,66,25,7,<5
2021-05-15,Region 7,Deaths,0,0,0,0,0,0,0,0,<5,5,<5,<5,0
2021-05-15,Region 7,Hospitalization,<5,0,<5,<5,<5,<5,<5,<5,<5,10,5,<5,0
2021-05-15,Region 8,Case Count,57,8,85,31,23,23,19,26,14,23,8,<5,0
2021-05-15,Region 8,Deaths,0,0,0,0,0,0,<5,<5,<5,<5,0,0,0
2021-05-15,Region 8,Hospitalization,0,0,<5,0,<5,0,<5,<5,<5,<5,<5,0,0
2021-05-22,Region 1,Case Count,126,18,352,130,103,101,102,150,70,140,44,26,0
2021-05-22,Region 1,Deaths,0,0,0,0,0,0,<5,<5,<5,6,0,<5,0
2021-05-22,Region 1,Hospitalization,<5,<5,15,5,<5,5,9,13,6,25,8,11,0
2021-05-22,Region 2N,Case Count,388,42,743,262,247,192,197,284,149,270,79,42,<5
2021-05-22,Region 2N,Deaths,0,0,<5,0,0,<5,<5,6,5,21,9,7,0
2021-05-22,Region 2N,Hospitalization,<5,0,12,<5,6,<5,13,16,5,20,8,7,0
2021-05-22,Region 2S,Case Count,411,49,879,296,298,236,183,254,128,209,42,39,<5
2021-05-22,Region 2S,Deaths,0,0,<5,<5,0,<5,7,8,6,19,<5,9,0
2021-05-22,Region 2S,Hospitalization,<5,<5,25,12,<5,9,15,21,8,22,8,6,0
2021-05-22,Region 3,Case Count,170,30,411,155,128,98,99,154,101,177,53,23,<5
2021-05-22,Region 3,Deaths,0,0,0,0,0,0,<5,<5,<5,10,6,0,0
2021-05-22,Region 3,Hospitalization,0,0,9,<5,5,<5,9,17,18,32,12,<5,0
2021-05-22,Region 5,Case Count,176,32,427,149,150,96,95,139,84,147,42,21,0
2021-05-22,Region 5,Deaths,0,0,<5,<5,<5,0,0,<5,6,14,5,<5,0
2021-05-22,Region 5,Hospitalization,<5,0,9,0,6,<5,<5,5,11,27,9,7,0
2021-05-22,Region 6,Case Count,396,61,935,365,300,209,178,268,160,315,89,66,0
2021-05-22,Region 6,Deaths,0,0,<5,0,0,<5,0,<5,<5,18,5,9,0
2021-05-22,Region 6,Hospitalization,6,0,14,8,<5,<5,10,17,11,31,13,7,0
2021-05-22,Region 7,Case Count,42,5,118,41,38,34,38,54,28,59,21,10,0
2021-05-22,Region 7,Deaths,0,0,<5,0,0,<5,<5,<5,<5,<5,0,<5,0
2021-05-22,Region 7,Hospitalization,<5,0,5,0,<5,<5,0,<5,<5,9,<5,<5,0
2021-05-22,Region 8,Case Count,35,8,78,32,20,18,24,35,20,42,15,7,0
2021-05-22,Region 8,Deaths,0,0,0,0,0,0,0,0,0,<5,0,<5,0
2021-05-22,Region 8,Hospitalization,0,0,<5,<5,0,<5,<5,<5,<5,<5,0,<5,0
2021-05-29,Region 1,Case Count,80,17,207,75,61,54,60,86,46,94,35,13,0
2021-05-29,Region 1,Deaths,0,0,<5,0,0,<5,0,0,0,5,<5,<5,0
2021-05-29,Region 1,Hospitalization,<5,<5,16,<5,7,6,10,12,<5,10,<5,<5,0
2021-05-29,Region 2N,Case Count,253,37,500,152,175,136,137,173,72,159,62,25,<5
2021-05-29,Region 2N,Deaths,<5,0,0,0,0,0,<5,<5,<5,13,7,<5,0
2021-05-29,Region 2N,Hospitalization,<5,<5,13,<5,<5,<5,8,11,5,18,8,5,0
2021-05-29,Region 2S,Case Count,265,31,504,185,167,121,103,147,82,143,41,20,<5
2021-05-29,Region 2S,Deaths,0,0,<5,0,0,<5,<5,<5,<5,8,<5,<5,0
2021-05-29,Region 2S,Hospitalization,<5,0,17,7,5,5,5,9,6,12,<5,<5,0
2021-05-29,Region 3,Case Count,86,20,237,80,60,77,43,70,50,95,26,19,<5
2021-05-29,Region 3,Deaths,0,0,<5,0,0,<5,0,0,<5,<5,0,<5,0
2021-05-29,Region 3,Hospitalization,<5,<5,11,<5,<5,6,<5,<5,12,23,5,6,0
2021-05-29,Region 5,Case Count,81,18,244,87,75,64,57,81,40,90,28,22,0
2021-05-29,Region 5,Deaths,0,0,0,0,0,0,<5,<5,<5,7,<5,<5,0
2021-05-29,Region 5,Hospitalization,<5,0,<5,0,0,<5,7,12,5,20,7,8,0
2021-05-29,Region 6,Case Count,184,20,552,196,190,146,113,181,102,200,69,29,0
2021-05-29,Region 6,Deaths,0,0,0,0,0,0,<5,<5,<5,11,<5,5,0
2021-05-29,Region 6,Hospitalization,<5,0,9,0,5,<5,9,12,6,20,7,7,0
2021-05-29,Region 7,Case Count,18,<5,71,23,22,24,14,26,27,46,10,9,0
2021-05-29,Region 7,Deaths,0,0,0,0,0,0,0,<5,<5,<5,0,<5,0
2021-05-29,Region 7,Hospitalization,0,0,<5,<5,0,<5,<5,<5,5,9,<5,<5,0
2021-05-29,Region 8,Case Count,19,<5,49,14,22,10,13,17,7,11,0,<5,0
2021-05-29,Region 8,Deaths,0,0,0,0,0,0,<5,<5,0,0,0,0,0
2021-05-29,Region 8,Hospitalization,0,0,<5,<5,<5,0,<5,<5,<5,<5,0,0,0
2021-06-05,Region 1,Case Count,70,17,140,48,51,24,42,54,21,49,13,15,0
2021-06-05,Region 1,Deaths,0,0,0,0,0,0,<5,<5,0,<5,<5,<5,0
2021-06-05,Region 1,Hospitalization,<5,0,6,0,<5,<5,8,10,<5,13,<5,6,0
2021-06-05,Region 2N,Case Count,166,16,313,117,98,82,76,107,54,128,43,31,0
2021-06-05,Region 2N,Deaths,0,0,0,0,0,0,<5,<5,<5,13,6,5,0
2021-06-05,Region 2N,Hospitalization,<5,0,7,5,<5,<5,<5,<5,0,11,5,6,0
2021-06-05,Region 2S,Case Count,179,23,356,139,98,96,75,102,52,102,29,21,0
2021-06-05,Region 2S,Deaths,0,0,0,0,0,0,<5,<5,<5,9,<5,6,0
2021-06-05,Region 2S,Hospitalization,6,<5,13,6,<5,<5,<5,6,5,18,7,6,0
2021-06-05,Region 3,Case Count,61,13,159,60,51,35,35,60,42,76,20,14,<5
2021-06-05,Region 3,Deaths,0,0,0,0,0,0,<5,<5,<5,<5,0,<5,0
2021-06-05,Region 3,Hospitalization,<5,0,<5,<5,0,<5,<5,<5,6,10,<5,<5,0
2021-06-05,Region 5,Case Count,61,11,189,63,51,64,54,71,32,63,21,10,0
2021-06-05,Region 5,Deaths,0,<5,<5,0,0,0,<5,<5,0,<5,<5,<5,0
2021-06-05,Region 5,Hospitalization,<5,0,<5,<5,<5,0,<5,5,<5,12,<5,5,0
2021-06-05,Region 6,Case Count,97,20,343,123,121,79,84,131,78,151,48,25,0
2021-06-05,Region 6,Deaths,0,0,<5,0,0,<5,0,<5,<5,8,<5,5,0
2021-06-05,Region 6,Hospitalization,<5,0,7,<5,5,<5,<5,<5,<5,14,6,7,0
2021-06-05,Region 7,Case Count,15,<5,42,13,9,17,17,28,15,28,9,<5,0
2021-06-05,Region 7,Deaths,0,0,0,0,0,0,0,<5,<5,<5,0,<5,0
2021-06-05,Region 7,Hospitalization,0,0,<5,0,0,<5,<5,<5,<5,<5,<5,<5,0
2021-06-05,Region 8,Case Count,8,<5,30,9,8,10,8,12,7,12,<5,<5,0
2021-06-05,Region 8,Deaths,0,0,0,0,0,0,0,0,<5,<5,0,<5,0
2021-06-05,Region 8,Hospitalization,0,0,0,0,0,0,<5,<5,0,<5,0,<5,0
2021-06-12,Region 1,Case Count,28,11,109,36,36,26,29,46,25,49,15,9,0
2021-06-12,Region 1,Deaths,0,0,<5,0,<5,0,<5,<5,0,<5,0,<5,0
2021-06-12,Region 1,Hospitalization,0,<5,5,<5,<5,<5,<5,<5,<5,8,<5,<5,0
2021-06-12,Region 2N,Case Count,115,14,269,78,100,77,71,100,64,118,24,30,0
2021-06-12,Region 2N,Deaths,0,0,<5,0,<5,<5,0,<5,<5,6,0,<5,0
2021-06-12,Region 2N,Hospitalization,<5,<5,7,0,<5,<5,<5,<5,<5,10,<5,6,0
2021-06-12,Region 2S,Case Count,151,36,302,100,101,65,48,65,38,83,27,18,<5
2021-06-12,Region 2S,Deaths,0,0,0,0,0,0,0,0,<5,8,<5,<5,0
2021-06-12,Region 2S,Hospitalization,<5,<5,14,<5,<5,<5,<5,6,5,11,<5,<5,0
2021-06-12,Region 3,Case Count,21,<5,89,32,25,29,28,43,28,55,15,12,0
2021-06-12,Region 3,Deaths,0,0,0,0,0,0,<5,<5,0,<5,<5,<5,0
2021-06-12,Region 3,Hospitalization,0,0,<5,0,<5,<5,<5,<5,<5,6,<5,<5,0
2021-06-12,Region 5,Case Count,43,10,133,49,38,36,39,56,35,63,13,15,0
2021-06-12,Region 5,Deaths,0,0,0,0,0,0,<5,<5,0,5,0,5,0
2021-06-12,Region 5,Hospitalization,<5,<5,6,0,<5,<5,<5,<5,<5,6,<5,<5,0
2021-06-12,Region 6,Case Count,102,14,265,103,92,56,62,93,51,115,41,23,0
2021-06-12,Region 6,Deaths,<5,0,<5,<5,0,0,0,0,0,<5,<5,<5,0
2021-06-12,Region 6,Hospitalization,<5,0,<5,<5,0,<5,<5,<5,<5,10,<5,5,0
2021-06-12,Region 7,Case Count,6,<5,36,12,14,8,13,20,11,25,6,8,0
2021-06-12,Region 7,Deaths,0,0,0,0,0,0,0,0,0,6,<5,<5,0
2021-06-12,Region 7,Hospitalization,0,0,<5,0,<5,0,0,<5,<5,5,<5,<5,0
2021-06-12,Region 8,Case Count,<5,<5,18,7,<5,<5,5,9,9,17,<5,6,0
2021-06-12,Region 8,Deaths,0,0,0,0,0,0,0,0,0,<5,0,<5,0
2021-06-12,Region 8,Hospitalization,0,0,0,0,0,0,<5,<5,0,<5,0,<5,0
2021-06-19,Region 1,Case Count,29,8,99,43,22,26,31,43,25,50,20,5,0
2021-06-19,Region 1,Deaths,0,0,0,0,0,0,<5,<5,<5,<5,<5,<5,0
2021-06-19,Region 1,Hospitalization,<5,0,<5,<5,0,<5,5,7,<5,8,<5,<5,0
2021-06-19,Region 2N,Case Count,100,10,218,81,76,51,58,78,40,78,24,14,0
2021-06-19,Region 2N,Deaths,0,0,0,0,0,0,0,<5,<5,<5,<5,<5,0
2021-06-19,Region 2N,Hospitalization,<5,0,6,<5,<5,<5,<5,5,5,14,5,<5,0
2021-06-19,Region 2S,Case Count,115,19,255,85,97,54,47,70,41,87,23,23,0
2021-06-19,Region 2S,Deaths,0,0,0,0,0,0,<5,<5,0,<5,<5,0,0
2021-06-19,Region 2S,Hospitalization,<5,0,10,<5,5,<5,<5,<5,<5,10,<5,5,0
2021-06-19,Region 3,Case Count,21,5,88,22,28,33,21,29,13,38,13,12,0
2021-06-19,Region 3,Deaths,0,0,0,0,0,0,0,0,0,<5,<5,<5,0
2021-06-19,Region 3,Hospitalization,0,<5,5,<5,<5,<5,0,0,0,5,<5,<5,0
2021-06-19,Region 5,Case Count,31,5,123,50,37,31,31,45,25,42,10,7,0
2021-06-19,Region 5,Deaths,0,0,<5,0,<5,0,<5,<5,<5,<5,0,<5,0
2021-06-19,Region 5,Hospitalization,0,0,<5,<5,<5,<5,<5,7,6,12,<5,<5,0
2021-06-19,Region 6,Case Count,72,11,227,78,81,57,36,78,68,122,35,19,0
2021-06-19,Region 6,Deaths,0,0,0,0,0,0,0,0,0,7,<5,<5,0
2021-06-19,Region 6,Hospitalization,<5,<5,6,<5,<5,<5,<5,<5,<5,8,<5,<5,0
2021-06-19,Region 7,Case Count,5,0,14,7,<5,6,9,16,15,27,7,5,0
2021-06-19,Region 7,Deaths,0,0,0,0,0,0,0,0,0,<5,<5,0,0
2021-06-19,Region 7,Hospitalization,0,0,0,0,0,0,0,0,<5,<5,0,0,0
2021-06-19,Region 8,Case Count,5,<5,16,6,5,<5,8,9,7,15,5,<5,0
2021-06-19,Region 8,Deaths,0,0,0,0,0,0,<5,<5,0,<5,0,<5,0
2021-06-19,Region 8,Hospitalization,0,0,0,0,0,0,<5,<5,<5,<5,0,<5,0
2021-06-26,Region 1,Case Count,24,7,78,30,25,16,19,32,28,48,14,6,0
2021-06-26,Region 1,Deaths,0,0,0,0,0,0,0,<5,<5,<5,0,0,0
2021-06-26,Region 1,Hospitalization,<5,0,6,<5,<5,<5,0,<5,<5,7,<5,<5,0
2021-06-26,Region 2N,Case Count,69,18,231,70,83,60,51,83,51,95,28,16,0
2021-06-26,Region 2N,Deaths,0,0,0,0,0,0,0,0,0,6,<5,<5,0
2021-06-26,Region 2N,Hospitalization,<5,<5,<5,0,<5,0,<5,<5,<5,<5,0,<5,0
2021-06-26,Region 2S,Case Count,84,8,188,66,73,41,44,62,36,79,26,17,0
2021-06-26,Region 2S,Deaths,0,0,0,0,0,0,5,6,<5,8,<5,<5,0
2021-06-26,Region 2S,Hospitalization,<5,0,5,<5,<5,<5,<5,8,6,14,<5,<5,0
2021-06-26,Region 3,Case Count,10,<5,64,18,25,20,21,30,21,43,12,10,0
2021-06-26,Region 3,Deaths,0,0,0,0,0,0,0,<5,<5,5,<5,<5,0
2021-06-26,Region 3,Hospitalization,0,0,<5,<5,<5,<5,<5,<5,<5,10,<5,<5,0
2021-06-26,Region 5,Case Count,24,<5,115,48,33,30,29,42,19,40,12,9,0
2021-06-26,Region 5,Deaths,0,0,<5,0,<5,0,0,0,0,<5,<5,<5,0
2021-06-26,Region 5,Hospitalization,0,0,<5,<5,0,0,<5,<5,<5,6,<5,<5,0
2021-06-26,Region 6,Case Count,59,7,176,61,59,49,41,57,30,66,25,11,0
2021-06-26,Region 6,Deaths,0,0,0,0,0,0,0,0,<5,<5,<5,<5,0
2021-06-26,Region 6,Hospitalization,0,0,6,<5,<5,<5,<5,<5,<5,7,<5,<5,0
2021-06-26,Region 7,Case Count,<5,5,26,13,<5,5,6,8,7,21,8,6,0
2021-06-26,Region 7,Deaths,0,0,0,0,0,0,<5,<5,0,<5,0,<5,0
2021-06-26,Region 7,Hospitalization,0,0,<5,<5,0,0,<5,<5,0,<5,0,<5,0
2021-06-26,Region 8,Case Count,<5,<5,15,6,<5,<5,<5,7,7,13,<5,<5,0
2021-06-26,Region 8,Deaths,0,0,0,0,0,0,0,0,0,<5,0,<5,0
2021-06-26,Region 8,Hospitalization,0,0,0,0,0,0,0,0,0,<5,0,<5,0
2021-07-03,Region 1,Case Count,18,9,84,29,23,23,33,42,20,35,12,<5,0
2021-07-03,Region 1,Deaths,0,0,<5,0,0,<5,0,0,<5,<5,0,0,0
2021-07-03,Region 1,Hospitalization,0,0,<5,<5,0,<5,<5,<5,<5,6,<5,<5,0
2021-07-03,Region 2N,Case Count,97,19,220,67,68,66,54,78,37,86,29,20,0
2021-07-03,Region 2N,Deaths,0,0,0,0,0,0,<5,<5,<5,9,<5,<5,0
2021-07-03,Region 2N,Hospitalization,<5,0,<5,0,<5,<5,<5,<5,6,20,6,8,0
2021-07-03,Region 2S,Case Count,95,15,260,97,85,63,45,65,41,80,15,24,20
2021-07-03,Region 2S,Deaths,0,0,<5,<5,0,<5,0,0,0,<5,<5,<5,0
2021-07-03,Region 2S,Hospitalization,0,0,6,<5,<5,<5,<5,<5,6,13,<5,5,0
2021-07-03,Region 3,Case Count,14,5,69,15,25,24,25,31,15,32,12,5,<5
2021-07-03,Region 3,Deaths,0,0,<5,0,<5,0,<5,<5,0,<5,<5,0,0
2021-07-03,Region 3,Hospitalization,0,0,<5,<5,<5,<5,<5,5,<5,7,5,<5,0
2021-07-03,Region 5,Case Count,28,5,82,24,27,26,20,34,22,46,12,12,0
2021-07-03,Region 5,Deaths,0,0,<5,<5,0,0,<5,<5,<5,<5,0,0,0
2021-07-03,Region 5,Hospitalization,<5,0,<5,<5,0,<5,<5,<5,<5,7,<5,<5,0
2021-07-03,Region 6,Case Count,45,8,163,59,54,42,35,56,39,68,19,10,0
2021-07-03,Region 6,Deaths,0,0,0,0,0,0,<5,<5,0,5,<5,<5,0
2021-07-03,Region 6,Hospitalization,0,0,8,<5,<5,5,<5,<5,<5,8,<5,<5,0
2021-07-03,Region 7,Case Count,<5,<5,20,7,9,<5,6,12,17,33,12,<5,0
2021-07-03,Region 7,Deaths,0,0,0,0,0,0,0,0,<5,<5,<5,0,0
2021-07-03,Region 7,Hospitalization,0,<5,<5,<5,0,0,0,0,<5,<5,<5,0,0
2021-07-03,Region 8,Case Count,<5,<5,25,10,5,8,<5,5,7,12,<5,<5,0
2021-07-03,Region 8,Deaths,0,0,0,0,0,0,0,0,0,<5,0,<5,0
2021-07-03,Region 8,Hospitalization,0,0,<5,<5,0,<5,0,<5,<5,<5,0,<5,0
2021-07-10,Region 1,Case Count,30,6,95,31,27,31,26,43,27,43,14,<5,0
2021-07-10,Region 1,Deaths,0,0,0,0,0,0,<5,<5,0,0,0,0,0
2021-07-10,Region 1,Hospitalization,<5,0,<5,0,0,<5,6,9,<5,8,<5,<5,0
2021-07-10,Region 2N,Case Count,78,18,263,87,83,75,73,95,47,89,28,14,0
2021-07-10,Region 2N,Deaths,0,0,0,0,0,0,0,<5,<5,6,<5,<5,0
2021-07-10,Region 2N,Hospitalization,0,0,<5,0,<5,0,0,0,<5,<5,<5,0,0
2021-07-10,Region 2S,Case Count,89,21,259,92,79,67,48,72,36,64,20,8,0
2021-07-10,Region 2S,Deaths,0,0,<5,0,<5,<5,<5,<5,<5,<5,<5,<5,0
2021-07-10,Region 2S,Hospitalization,0,<5,14,<5,<5,6,<5,<5,<5,<5,0,<5,0
2021-07-10,Region 3,Case Count,27,7,88,30,22,29,34,44,21,36,8,7,0
2021-07-10,Region 3,Deaths,0,0,<5,0,0,<5,<5,<5,<5,<5,0,0,0
2021-07-10,Region 3,Hospitalization,0,0,<5,<5,<5,0,<5,<5,<5,7,<5,<5,0
2021-07-10,Region 5,Case Count,26,<5,110,42,36,29,27,39,23,36,7,6,0
2021-07-10,Region 5,Deaths,0,0,0,0,0,0,0,<5,<5,<5,<5,0,0
2021-07-10,Region 5,Hospitalization,0,0,<5,<5,0,<5,<5,<5,<5,<5,0,0,0
2021-07-10,Region 6,Case Count,63,18,190,53,74,45,40,68,44,86,22,20,0
2021-07-10,Region 6,Deaths,0,0,0,0,0,0,0,<5,<5,<5,0,<5,0
2021-07-10,Region 6,Hospitalization,0,0,<5,<5,0,0,<5,<5,<5,10,<5,<5,0
2021-07-10,Region 7,Case Count,6,<5,36,16,11,8,7,16,18,30,<5,9,0
2021-07-10,Region 7,Deaths,0,0,0,0,0,0,0,0,0,<5,0,<5,0
2021-07-10,Region 7,Hospitalization,0,0,<5,0,<5,0,0,<5,<5,6,0,5,0
2021-07-10,Region 8,Case Count,8,<5,34,13,9,8,7,12,13,18,<5,<5,<5
2021-07-10,Region 8,Deaths,0,0,0,0,0,0,0,0,<5,<5,0,<5,0
2021-07-10,Region 8,Hospitalization,0,0,0,0,0,0,<5,<5,<5,<5,0,<5,0
2021-07-17,Region 1,Case Count,35,6,141,42,60,33,37,64,45,77,21,11,0
2021-07-17,Region 1,Deaths,0,0,0,0,0,0,0,<5,<5,7,<5,<5,0
2021-07-17,Region 1,Hospitalization,<5,0,5,0,<5,<5,5,9,<5,9,<5,<5,0
2021-07-17,Region 2N,Case Count,122,19,349,116,112,102,85,119,72,117,30,15,<5
2021-07-17,Region 2N,Deaths,0,0,<5,0,0,<5,0,<5,5,10,<5,<5,0
2021-07-17,Region 2N,Hospitalization,<5,0,11,<5,5,<5,<5,<5,7,12,<5,<5,0
2021-07-17,Region 2S,Case Count,137,20,324,123,102,79,75,104,48,83,27,8,<5
2021-07-17,Region 2S,Deaths,0,0,0,0,0,0,<5,<5,0,7,6,<5,0
2021-07-17,Region 2S,Hospitalization,<5,<5,11,<5,<5,<5,<5,5,<5,8,6,<5,0
2021-07-17,Region 3,Case Count,37,5,124,45,43,31,34,54,38,68,20,10,0
2021-07-17,Region 3,Deaths,0,0,0,0,0,0,<5,<5,<5,<5,<5,0,0
2021-07-17,Region 3,Hospitalization,<5,0,<5,<5,<5,<5,5,8,6,9,<5,<5,0
2021-07-17,Region 5,Case Count,44,10,187,62,58,57,39,58,23,42,10,9,0
2021-07-17,Region 5,Deaths,0,0,0,0,0,0,0,<5,<5,<5,0,0,0
2021-07-17,Region 5,Hospitalization,<5,0,6,0,<5,<5,<5,6,<5,8,<5,<5,0
2021-07-17,Region 6,Case Count,69,6,240,87,84,63,56,78,45,84,24,15,0
2021-07-17,Region 6,Deaths,0,0,0,0,0,0,0,<5,<5,5,<5,<5,0
2021-07-17,Region 6,Hospitalization,<5,0,5,<5,<5,0,0,<5,<5,<5,0,<5,0
2021-07-17,Region 7,Case Count,8,0,50,21,17,12,14,23,13,24,7,<5,0
2021-07-17,Region 7,Deaths,0,0,0,0,0,0,0,0,0,<5,0,<5,0
2021-07-17,Region 7,Hospitalization,0,0,0,0,0,0,0,0,0,<5,<5,<5,0
2021-07-17,Region 8,Case Count,<5,<5,20,6,<5,9,11,13,<5,17,10,<5,0
2021-07-17,Region 8,Deaths,0,0,<5,0,0,<5,0,0,0,<5,<5,<5,0
2021-07-17,Region 8,Hospitalization,0,0,<5,0,0,<5,0,0,0,<5,<5,<5,0
2021-07-24,Region 1,Case Count,62,21,238,110,45,62,57,78,46,99,34,19,<5
2021-07-24,Region 1,Deaths,0,0,0,0,0,0,<5,<5,<5,10,<5,5,0
2021-07-24,Region 1,Hospitalization,<5,<5,12,<5,<5,8,<5,5,5,18,6,7,0
2021-07-24,Region 2N,Case Count,129,26,549,197,166,160,112,156,88,151,35,28,0
2021-07-24,Region 2N,Deaths,0,0,<5,0,0,<5,<5,<5,5,9,<5,<5,0
2021-07-24,Region 2N,Hospitalization,0,<5,5,<5,<5,<5,<5,<5,<5,11,<5,6,0
2021-07-24,Region 2S,Case Count,163,24,491,173,179,115,75,105,65,122,40,17,<5
2021-07-24,Region 2S,Deaths,0,0,<5,<5,0,0,0,<5,<5,9,<5,<5,0
2021-07-24,Region 2S,Hospitalization,0,0,10,<5,<5,<5,<5,5,9,19,5,5,0
2021-07-24,Region 3,Case Count,58,13,224,86,72,53,53,82,51,101,34,16,0
2021-07-24,Region 3,Deaths,<5,0,<5,0,<5,0,<5,5,<5,8,<5,<5,0
2021-07-24,Region 3,Hospitalization,<5,0,6,<5,<5,<5,6,11,8,21,8,5,0
2021-07-24,Region 5,Case Count,105,19,267,88,79,81,61,85,41,97,42,14,0
2021-07-24,Region 5,Deaths,0,0,<5,0,<5,0,0,<5,<5,6,<5,<5,0
2021-07-24,Region 5,Hospitalization,<5,0,<5,0,<5,<5,<5,<5,<5,14,10,0,0
2021-07-24,Region 6,Case Count,101,22,350,127,115,86,65,101,56,100,26,18,0
2021-07-24,Region 6,Deaths,0,0,<5,0,0,<5,<5,<5,0,<5,<5,<5,0
2021-07-24,Region 6,Hospitalization,<5,0,<5,<5,<5,0,<5,<5,<5,9,<5,<5,0
2021-07-24,Region 7,Case Count,17,<5,64,26,18,16,24,42,36,71,24,11,<5
2021-07-24,Region 7,Deaths,0,0,0,0,0,0,0,0,0,<5,<5,<5,0
2021-07-24,Region 7,Hospitalization,<5,0,<5,<5,0,0,0,<5,<5,11,<5,<5,0
2021-07-24,Region 8,Case Count,10,6,52,20,7,19,9,14,10,30,13,7,0
2021-07-24,Region 8,Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-24,Region 8,Hospitalization,0,0,<5,0,0,<5,0,0,0,8,6,<5,0
2021-07-31,Region 1,Case Count,88,27,377,161,101,88,88,126,72,130,29,29,0
2021-07-31,Region 1,Deaths,0,0,<5,0,0,<5,0,<5,<5,11,<5,6,0
2021-07-31,Region 1,Hospitalization,0,0,12,<5,<5,5,5,9,6,21,6,9,0
2021-07-31,Region 2N,Case Count,233,44,783,315,245,179,197,274,139,254,93,22,0
2021-07-31,Region 2N,Deaths,0,0,0,0,0,0,<5,<5,<5,8,<5,<5,0
2021-07-31,Region 2N,Hospitalization,0,<5,6,<5,<5,<5,<5,<5,<5,8,<5,<5,0
2021-07-31,Region 2S,Case Count,240,48,741,269,246,178,134,190,93,152,48,11,0
2021-07-31,Region 2S,Deaths,0,0,<5,0,<5,<5,<5,<5,<5,7,<5,<5,0
2021-07-31,Region 2S,Hospitalization,5,0,16,<5,6,8,6,11,6,16,6,<5,0
2021-07-31,Region 3,Case Count,78,18,335,135,93,89,88,128,66,134,43,25,0
2021-07-31,Region 3,Deaths,0,0,0,0,0,0,0,0,0,8,<5,<5,0
2021-07-31,Region 3,Hospitalization,0,0,8,<5,<5,<5,<5,6,9,31,11,11,0
2021-07-31,Region 5,Case Count,102,27,391,126,119,119,104,153,78,151,47,26,0
2021-07-31,Region 5,Deaths,0,0,<5,0,0,<5,<5,<5,<5,11,<5,6,0
2021-07-31,Region 5,Hospitalization,<5,0,7,<5,<5,<5,<5,7,<5,22,11,7,0
2021-07-31,Region 6,Case Count,151,42,570,224,184,120,101,161,94,151,42,15,0
2021-07-31,Region 6,Deaths,0,0,0,0,0,0,<5,<5,<5,7,<5,<5,0
2021-07-31,Region 6,Hospitalization,0,0,<5,0,<5,<5,5,10,6,12,<5,<5,0
2021-07-31,Region 7,Case Count,17,6,113,41,41,25,38,63,48,90,26,16,0
2021-07-31,Region 7,Deaths,0,0,<5,0,0,<5,0,<5,<5,5,<5,<5,0
2021-07-31,Region 7,Hospitalization,0,0,<5,0,0,<5,<5,<5,<5,8,<5,<5,0
2021-07-31,Region 8,Case Count,9,<5,57,17,19,17,17,24,17,25,7,<5,0
2021-07-31,Region 8,Deaths,0,0,0,0,0,0,0,0,0,<5,<5,0,0
2021-07-31,Region 8,Hospitalization,0,0,<5,0,<5,0,0,<5,<5,<5,<5,0,0
2021-08-07,Region 1,Case Count,131,30,416,133,124,129,110,171,106,173,45,22,0
2021-08-07,Region 1,Deaths,0,0,<5,<5,0,<5,<5,<5,<5,9,<5,5,0
2021-08-07,Region 1,Hospitalization,<5,0,9,<5,<5,<5,8,14,10,25,9,6,0
2021-08-07,Region 2N,Case Count,283,60,1027,374,333,260,248,372,212,351,93,46,<5
